name,mass,year,reclat,reclong,GeoLocation
Larkman Nunatak 06427,19.3,2006,,,
Larkman Nunatak 06549,19.3,2006,,,
Lewis Cliff 86074,19.3,1986,-84.2738,161.69275,"(-84.273800, 161.692750)"
Lewis Cliff 88639,19.3,1988,-84.27231,161.40262,"(-84.272310, 161.402620)"
MacAlpine Hills 02703,19.3,2002,-84.21667,160.5,"(-84.216670, 160.500000)"
MacKay Glacier 05239,19.3,2005,,,
Meteorite Hills 001022,19.3,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Miller Range 090656,19.3,2009,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91362,19.3,1991,-85.66043,-69.04611,"(-85.660430, -69.046110)"
Pecora Escarpment 91450,19.3,1991,-85.66861,-68.06133,"(-85.668610, -68.061330)"
Queen Alexandra Range 94453,19.3,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 94574,19.3,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97653,19.3,1997,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99171,19.3,1999,-84,168,"(-84.000000, 168.000000)"
Watson 010,19.3,2009,-30.5,131.71667,"(-30.500000, 131.716670)"
Yamato 981286,19.3,1998,0,0,"(0.000000, 0.000000)"
Yamato 984047,19.28,1998,0,0,"(0.000000, 0.000000)"
Asuka 881573,19.27,1988,-72,26,"(-72.000000, 26.000000)"
Asuka 881881,19.27,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 982236,19.27,1998,0,0,"(0.000000, 0.000000)"
Asuka 881313,19.26,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 981739,19.25,1998,0,0,"(0.000000, 0.000000)"
Yamato 982324,19.25,1998,0,0,"(0.000000, 0.000000)"
Asuka 881930,19.22,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 8418,19.22,1984,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 86191,19.22,1986,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 881251,19.21,1988,-72,26,"(-72.000000, 26.000000)"
Shalim 019,19.21,2011,18.911,55.5569,"(18.911000, 55.556900)"
Allan Hills 84145,19.2,1984,-76.95195,156.91759,"(-76.951950, 156.917590)"
Allan Hills A78235,19.2,1978,-76.71667,159.66667,"(-76.716670, 159.666670)"
Dhofar 1746,19.2,,19.05667,54.5125,"(19.056670, 54.512500)"
Dominion Range 08191,19.2,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08319,19.2,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08458,19.2,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08483,19.2,2008,0,0,"(0.000000, 0.000000)"
Elephant Moraine 83389,19.2,1983,-76.29944,157.24055,"(-76.299440, 157.240550)"
Frontier Mountain 01012,19.2,2001,-72.97111,160.33389,"(-72.971110, 160.333890)"
LaPaz Icefield 03734,19.2,2003,,,
LaPaz Icefield 03865,19.2,2003,,,
Larkman Nunatak 04393,19.2,2004,,,
Larkman Nunatak 06464,19.2,2006,,,
Lewis Cliff 86070,19.2,1986,-84.2737,161.69153,"(-84.273700, 161.691530)"
Lewis Cliff 86350,19.2,1986,-84.25767,161.38104,"(-84.257670, 161.381040)"
Lewis Cliff 93815,19.2,1993,-84.2739,161.68448,"(-84.273900, 161.684480)"
MacAlpine Hills 041002,19.2,2004,,,
MacAlpine Hills 88179,19.2,1988,-84.21667,160.5,"(-84.216670, 160.500000)"
Meteorite Hills 00831,19.2,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Miller Range 090191,19.2,2009,0,0,"(0.000000, 0.000000)"
Northwest Africa 311,19.2,2000,,,
Northwest Africa 965,19.2,2001,,,
Pecora Escarpment 91269,19.2,1991,-85.68156,-68.81937,"(-85.681560, -68.819370)"
Queen Alexandra Range 93408,19.2,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97682,19.2,1997,-84,168,"(-84.000000, 168.000000)"
Yamato 74127,19.2,1974,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 880920,19.19,1988,-72,26,"(-72.000000, 26.000000)"
Frontier Mountain 93026,19.19,1993,-72.98889,160.40778,"(-72.988890, 160.407780)"
Grove Mountains 021574,19.19,2003,-72.96306,75.23917,"(-72.963060, 75.239170)"
Grove Mountains 053525,19.18,2006,-72.77889,75.3156,"(-72.778890, 75.315600)"
Yamato 791484,19.18,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 881612,19.16,1988,-72,26,"(-72.000000, 26.000000)"
MacAlpine Hills 02940,19.16,2002,,,
Meteorite Hills 00887,19.16,2000,-79.68333,155.75,"(-79.683330, 155.750000)"
Asuka 880606,19.15,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 981784,19.15,1998,0,0,"(0.000000, 0.000000)"
Yamato 74056,19.14,1974,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 983438,19.14,1998,0,0,"(0.000000, 0.000000)"
Asuka 87127,19.12,1987,-72,26,"(-72.000000, 26.000000)"
Yamato 980823,19.108,1998,,,
Allan Hills A77134,19.1,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Dominion Range 08068,19.1,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08157,19.1,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08326,19.1,2008,0,0,"(0.000000, 0.000000)"
El Médano 101,19.1,2011,-24.85,-70.53333,"(-24.850000, -70.533330)"
Elephant Moraine 90418,19.1,1990,-76.27427,156.42246,"(-76.274270, 156.422460)"
Elephant Moraine 90554,19.1,1990,-76.28341,156.46279,"(-76.283410, 156.462790)"
Elephant Moraine 90573,19.1,1990,-76.27068,156.43706,"(-76.270680, 156.437060)"
Elephant Moraine 90699,19.1,1990,-76.27847,156.39784,"(-76.278470, 156.397840)"
Frontier Mountain 03079,19.1,2003,-72.95414,160.44164,"(-72.954140, 160.441640)"
Grove Mountains 020103,19.1,2003,-72.99,75.26167,"(-72.990000, 75.261670)"
Larkman Nunatak 06520,19.1,2006,,,
Larkman Nunatak 06833,19.1,2006,,,
Lewis Cliff 88345,19.1,1988,-84.28941,161.33649,"(-84.289410, 161.336490)"
Meteorite Hills 001009,19.1,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 01136,19.1,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Northwest Africa 6440,19.1,2009,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 02008,19.1,2002,-85.63333,-68.7,"(-85.633330, -68.700000)"
Queen Alexandra Range 94375,19.1,1994,-84,168,"(-84.000000, 168.000000)"
Reckling Peak A80213,19.1,1980,-76.24078,158.23886,"(-76.240780, 158.238860)"
Yamato 75033,19.1,1975,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 051889,19.08,2006,-72.78028,75.33,"(-72.780280, 75.330000)"
Meteorite Hills 00944,19.07,2000,-79.68333,155.75,"(-79.683330, 155.750000)"
Yamato 74500,19.07,1974,0,35.66667,"(0.000000, 35.666670)"
Yamato 791055,19.07,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 980096,19.052,1998,,,
Asuka 881136,19.04,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 983839,19.04,1998,0,0,"(0.000000, 0.000000)"
Asuka 881702,19.03,1988,-72,26,"(-72.000000, 26.000000)"
Grove Mountains 022192,19.03,2003,-72.78139,75.30556,"(-72.781390, 75.305560)"
MacAlpine Hills 02612,19.03,2002,-84.21667,160.5,"(-84.216670, 160.500000)"
Yamato 791686,19.03,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 982163,19.03,1998,0,0,"(0.000000, 0.000000)"
Yamato 980320,19.027,1998,,,
Grove Mountains 052912,19.02,2006,-72.77861,75.3178,"(-72.778610, 75.317800)"
Northwest Africa 7138,19.01,2010,0,0,"(0.000000, 0.000000)"
Yamato 74463,19.01,1974,0,35.66667,"(0.000000, 35.666670)"
Allan Hills A77239,19,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Bir Zar 004,19,2008,31.87164,10.19361,"(31.871640, 10.193610)"
Calcalong Creek,19,1960,-26.45,120.36667,"(-26.450000, 120.366670)"
Cuddeback Dry Lake 009,19,2000,35.31833,-117.46667,"(35.318330, -117.466670)"
Dar al Gani 535,19,1997,27.20017,16.35017,"(27.200170, 16.350170)"
Dhofar 912,19,2003,18.97833,54.40833,"(18.978330, 54.408330)"
Dominion Range 08338,19,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08365,19,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08455,19,2008,0,0,"(0.000000, 0.000000)"
Elephant Moraine 90245,19,1990,-76.2876,156.4681,"(-76.287600, 156.468100)"
Elephant Moraine 90643,19,1990,-76.27612,156.4271,"(-76.276120, 156.427100)"
Elephant Moraine 90840,19,1990,-76.28716,156.48633,"(-76.287160, 156.486330)"
Elephant Moraine 90876,19,1990,-76.28205,156.4896,"(-76.282050, 156.489600)"
Elephant Moraine 96117,19,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Frontier Mountain 90047,19,1990,-72.95337,160.52512,"(-72.953370, 160.525120)"
Henvic,19,1991,48.65,-3.91667,"(48.650000, -3.916670)"
LaPaz Icefield 031006,19,2003,,,
Larkman Nunatak 06637,19,2006,,,
Larkman Nunatak 06710,19,2006,,,
Lewis Cliff 88335,19,1988,-84.29089,161.33099,"(-84.290890, 161.330990)"
Lewis Cliff 88440,19,1988,-84.24694,161.39456,"(-84.246940, 161.394560)"
Meteorite Hills 001110,19,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 01254,19,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Northwest Africa 2045,19,2003,,,
Northwest Africa 2981,19,2005,,,
Northwest Africa 4496,19,2006,,,
Northwest Africa 4725,19,2006,,,
Northwest Africa 4765,19,2006,,,
Northwest Africa 5115,19,2001,0,0,"(0.000000, 0.000000)"
Northwest Africa 6190,19,2009,0,0,"(0.000000, 0.000000)"
O'Malley 004,19,2011,-30.62472,131.47064,"(-30.624720, 131.470640)"
Pecora Escarpment 91489,19,1991,-85.61578,-68.58282,"(-85.615780, -68.582820)"
Queen Alexandra Range 93277,19,1993,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97103,19,1997,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97577,19,1997,-84,168,"(-84.000000, 168.000000)"
Roberts Massif 03534,19,2003,,,
Sahara 99527,19,1999,,,
Sayh al Uhaymir 176,19,2001,21.04833,57.25833,"(21.048330, 57.258330)"
Thiel Mountains 07011,19,2007,-85.1695,-94.7825,"(-85.169500, -94.782500)"
United Arab Emirates 016,19,2009,22.86878,55.15008,"(22.868780, 55.150080)"
Yamato 790113,19,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 794011,19,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 983773,18.99,1998,0,0,"(0.000000, 0.000000)"
Yamato 983768,18.98,1998,0,0,"(0.000000, 0.000000)"
Yamato 790282,18.97,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 880664,18.96,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 792928,18.94,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 882012,18.92,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 983750,18.92,1998,0,0,"(0.000000, 0.000000)"
MacAlpine Hills 02890,18.91,2002,,,
Yamato 791420,18.91,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Allan Hills 84245,18.9,1984,-76.96351,156.93272,"(-76.963510, 156.932720)"
Allan Hills 85005,18.9,1985,-76.9776,156.9358,"(-76.977600, 156.935800)"
Asuka 880674,18.9,1988,-72,26,"(-72.000000, 26.000000)"
Dhofar 468,18.9,2001,18.2565,53.99208,"(18.256500, 53.992080)"
Dominion Range 08102,18.9,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08233,18.9,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08325,18.9,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08518,18.9,2008,0,0,"(0.000000, 0.000000)"
Elephant Moraine 87766,18.9,1987,-76.28263,156.45495,"(-76.282630, 156.454950)"
Elephant Moraine 96019,18.9,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
LaPaz Icefield 02421,18.9,2002,-86.36667,-70,"(-86.366670, -70.000000)"
LaPaz Icefield 03832,18.9,2002,,,
Larkman Nunatak 06475,18.9,2006,0,0,"(0.000000, 0.000000)"
Larkman Nunatak 06643,18.9,2006,,,
Larkman Nunatak 06733,18.9,2006,,,
Lewis Cliff 88544,18.9,1988,-84.23969,161.51438,"(-84.239690, 161.514380)"
Meteorite Hills 01077,18.9,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 01291,18.9,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Northwest Africa 7372,18.9,2009,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91150,18.9,1991,-85.67317,-68.67519,"(-85.673170, -68.675190)"
Pecora Escarpment 91180,18.9,1991,-85.67555,-68.62278,"(-85.675550, -68.622780)"
Queen Alexandra Range 97938,18.9,1997,-84,168,"(-84.000000, 168.000000)"
Yamato 74659,18.9,1974,-71.79667,36.08472,"(-71.796670, 36.084720)"
Yamato 791609,18.9,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 791935,18.9,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 983722,18.9,1998,0,0,"(0.000000, 0.000000)"
Grove Mountains 050129,18.88,2006,-72.98306,75.25778,"(-72.983060, 75.257780)"
Yamato 74050,18.88,1974,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 790800,18.88,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
MacAlpine Hills 02467,18.87,2002,,,
Yamato 983930,18.87,1998,0,0,"(0.000000, 0.000000)"
Asuka 881973,18.86,1988,-72,26,"(-72.000000, 26.000000)"
MacAlpine Hills 02496,18.86,2002,,,
Yamato 792821,18.84,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 791227,18.83,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 981237,18.83,1998,0,0,"(0.000000, 0.000000)"
Grove Mountains 022409,18.82,2003,-72.775,75.347778,"(-72.775000, 75.347778)"
Yamato 980136,18.82,1998,,,
Yamato 983284,18.82,1998,0,0,"(0.000000, 0.000000)"
Bluewing 030,18.81,1999,40.26667,-118.93333,"(40.266670, -118.933330)"
Grove Mountains 053553,18.81,2006,-72.77833,75.305,"(-72.778330, 75.305000)"
Allan Hills 84257,18.8,1984,-76.96217,156.93101,"(-76.962170, 156.931010)"
Allan Hills 85125,18.8,1985,-76.88684,156.52579,"(-76.886840, 156.525790)"
Allan Hills A77038,18.8,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Allan Hills A78125,18.8,1978,-76.71667,159.66667,"(-76.716670, 159.666670)"
Camel Donga 041,18.8,1993,-30.11683,126.8755,"(-30.116830, 126.875500)"
Dominion Range 08136,18.8,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08161,18.8,2008,0,0,"(0.000000, 0.000000)"
El Médano 090,18.8,2011,-24.85,-70.53333,"(-24.850000, -70.533330)"
Elephant Moraine 90668,18.8,1990,-76.26636,156.43538,"(-76.266360, 156.435380)"
Elephant Moraine 92150,18.8,1992,-76.03351,156.02232,"(-76.033510, 156.022320)"
Elephant Moraine 96205,18.8,1996,-76.18333,157.16667,"(-76.183330, 157.166670)"
Frontier Mountain 90028,18.8,1990,-72.95359,160.50952,"(-72.953590, 160.509520)"
Jiddat al Harasis 748,18.8,,19.84917,56.43833,"(19.849170, 56.438330)"
LaPaz Icefield 031306,18.8,2003,,,
LaPaz Icefield 04610,18.8,2004,,,
Lewis Cliff 85470,18.8,1985,-84.27667,161.41094,"(-84.276670, 161.410940)"
Lewis Cliff 86038,18.8,1986,-84.25352,161.38919,"(-84.253520, 161.389190)"
Lewis Cliff 86044,18.8,1986,-84.27377,161.69153,"(-84.273770, 161.691530)"
Lewis Cliff 86149,18.8,1986,-84.25868,161.34873,"(-84.258680, 161.348730)"
Lewis Cliff 86182,18.8,1986,-84.25587,161.34647,"(-84.255870, 161.346470)"
Lewis Cliff 86400,18.8,1986,-84.25578,161.39972,"(-84.255780, 161.399720)"
Lewis Cliff 88144,18.8,1988,-84.24661,161.38584,"(-84.246610, 161.385840)"
Lewis Cliff 88670,18.8,1988,-84.2775,161.40526,"(-84.277500, 161.405260)"
Lewis Cliff 88762,18.8,1988,-84.28622,161.37579,"(-84.286220, 161.375790)"
Miller Range 07070,18.8,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07498,18.8,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07547,18.8,2007,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91094,18.8,1991,-85.65769,-69.06756,"(-85.657690, -69.067560)"
Queen Alexandra Range 94282,18.8,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 94426,18.8,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 94659,18.8,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97303,18.8,1997,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97304,18.8,1997,-84,168,"(-84.000000, 168.000000)"
Thiel Mountains 82410,18.8,1982,-85.25,-91,"(-85.250000, -91.000000)"
Yamato 791941,18.79,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Yamato 82072,18.79,1982,-71.5,35.66667,"(-71.500000, 35.666670)"
LaPaz Icefield 02281,18.78,2002,-86.36667,-70,"(-86.366670, -70.000000)"
Yamato 793279,18.78,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Jiddat al Harasis 416,18.77,2007,19.7872,56.42157,"(19.787200, 56.421570)"
Grove Mountains 022191,18.76,2003,-72.78139,75.30556,"(-72.781390, 75.305560)"
Grove Mountains 052776,18.76,2006,-72.77778,75.31389,"(-72.777780, 75.313890)"
MacAlpine Hills 02579,18.76,2002,,,
Grove Mountains 052975,18.75,2006,-72.77778,75.30528,"(-72.777780, 75.305280)"
Yamato 790167,18.75,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 881352,18.72,1988,-72,26,"(-72.000000, 26.000000)"
Yamato 983069,18.72,1998,0,0,"(0.000000, 0.000000)"
MacAlpine Hills 02907,18.71,2002,,,
Yamato 791467,18.71,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Allan Hills 85071,18.7,1985,-76.9025,156.72098,"(-76.902500, 156.720980)"
Allan Hills A77125,18.7,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Allan Hills A77133,18.7,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Allan Hills A77147,18.7,1977,-76.71667,159.66667,"(-76.716670, 159.666670)"
Allan Hills A81308,18.7,1981,-76.7475,159.37639,"(-76.747500, 159.376390)"
Elephant Moraine 90512,18.7,1990,-76.28632,156.46017,"(-76.286320, 156.460170)"
Elephant Moraine 90953,18.7,1990,-76.27111,156.43756,"(-76.271110, 156.437560)"
Graves Nunataks 98133,18.7,1998,-86.71667,-141.5,"(-86.716670, -141.500000)"
Graves Nunataks 98179,18.7,1998,-86.71667,-141.5,"(-86.716670, -141.500000)"
LaPaz Icefield 03990,18.7,2003,,,
Larkman Nunatak 06790,18.7,2006,,,
Lewis Cliff 88305,18.7,1988,-84.2881,161.34246,"(-84.288100, 161.342460)"
Lewis Cliff 88635,18.7,1988,-84.27148,161.40633,"(-84.271480, 161.406330)"
Lewis Cliff 88752,18.7,1988,-84.27365,161.36201,"(-84.273650, 161.362010)"
Meteorite Hills 001017,18.7,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 001056,18.7,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 001117,18.7,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 01239,18.7,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Miller Range 05107,18.7,2005,,,
Miller Range 07287,18.7,2007,0,0,"(0.000000, 0.000000)"
Northwest Africa 2557,18.7,2004,0,0,"(0.000000, 0.000000)"
Pecora Escarpment 91097,18.7,1991,-85.65587,-69.0411,"(-85.655870, -69.041100)"
Queen Alexandra Range 94551,18.7,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 94656,18.7,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 99735,18.7,1999,-84,168,"(-84.000000, 168.000000)"
Yamato 790744,18.7,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Asuka 87100,18.69,1987,-72,26,"(-72.000000, 26.000000)"
Grove Mountains 053084,18.69,2006,-72.77917,75.31556,"(-72.779170, 75.315560)"
Yamato 791232,18.69,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 022229,18.68,2003,-72.77833,75.32083,"(-72.778330, 75.320830)"
Roach Dry Lake 027,18.65,2002,35.68078,-115.34062,"(35.680780, -115.340620)"
Yamato 74540,18.65,1974,0,35.66667,"(0.000000, 35.666670)"
Grove Mountains 021550,18.63,2003,-72.93472,75.32028,"(-72.934720, 75.320280)"
Grove Mountains 053687,18.63,2006,-72.84528,75.21778,"(-72.845280, 75.217780)"
Yamato 791910,18.61,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Dominion Range 08012,18.6,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08447,18.6,2008,0,0,"(0.000000, 0.000000)"
Elephant Moraine 83293,18.6,1983,-76.29611,157.23917,"(-76.296110, 157.239170)"
Elephant Moraine 87841,18.6,1987,-76.28326,156.44887,"(-76.283260, 156.448870)"
Elephant Moraine 90097,18.6,1990,-76.28563,156.42033,"(-76.285630, 156.420330)"
Elephant Moraine 90842,18.6,1990,-76.28015,156.48001,"(-76.280150, 156.480010)"
Grove Mountains 020283,18.6,2003,-72.98389,75.24639,"(-72.983890, 75.246390)"
LaPaz Icefield 031012,18.6,2002,,,
LaPaz Icefield 031161,18.6,2003,,,
Lewis Cliff 85407,18.6,1985,-84.28901,161.35154,"(-84.289010, 161.351540)"
Lewis Cliff 86460,18.6,1986,-84.27396,161.6814,"(-84.273960, 161.681400)"
Lewis Cliff 88179,18.6,1988,-84.24656,161.40563,"(-84.246560, 161.405630)"
MacAlpine Hills 04993,18.6,2004,,,
Meteorite Hills 001079,18.6,2000,-79.68333,159.75,"(-79.683330, 159.750000)"
Meteorite Hills 00427,18.6,2000,-79.68333,155.75,"(-79.683330, 155.750000)"
Meteorite Hills 01269,18.6,2001,-79.68333,159.75,"(-79.683330, 159.750000)"
Miller Range 03399,18.6,2003,,,
Miller Range 05085,18.6,2005,,,
Miller Range 090390,18.6,2009,0,0,"(0.000000, 0.000000)"
Northwest Africa 2792,18.6,2005,,,
Queen Alexandra Range 93239,18.6,1993,-84.59914,162.19833,"(-84.599140, 162.198330)"
Queen Alexandra Range 94697,18.6,1994,-84,168,"(-84.000000, 168.000000)"
Queen Alexandra Range 97218,18.6,1997,-84,168,"(-84.000000, 168.000000)"
Reckling Peak 92412,18.6,1992,-76.27165,158.17431,"(-76.271650, 158.174310)"
Reckling Peak 92415,18.6,1992,-76.23833,158.24891,"(-76.238330, 158.248910)"
Sleeper Camp 020,18.6,1993,-30.1135,126.25117,"(-30.113500, 126.251170)"
Tibooburra,18.6,1970,-29.43333,142.01667,"(-29.433330, 142.016670)"
Yamato 983106,18.6,1998,0,0,"(0.000000, 0.000000)"
Jiddat al Harasis 082,18.59,2003,19.5656,55.69723,"(19.565600, 55.697230)"
Yamato 981405,18.58,1998,0,0,"(0.000000, 0.000000)"
Asuka 881466,18.57,1988,-72,26,"(-72.000000, 26.000000)"
Grove Mountains 051685,18.57,2006,-72.78083,75.30917,"(-72.780830, 75.309170)"
Grove Mountains 052988,18.57,2006,-72.77778,75.31028,"(-72.777780, 75.310280)"
Yamato 74069,18.57,1974,-71.5,35.66667,"(-71.500000, 35.666670)"
Grove Mountains 052986,18.56,2006,-72.77917,75.31333,"(-72.779170, 75.313330)"
Yamato 790466,18.56,1979,-71.5,35.66667,"(-71.500000, 35.666670)"
Sawtooth Knob,18.54,2002,40.86217,-118.54167,"(40.862170, -118.541670)"
Grove Mountains 022451,18.53,2003,-72.77306,75.33944,"(-72.773060, 75.339440)"
Yamato 982484,18.53,1998,0,0,"(0.000000, 0.000000)"
Asuka 880819,18.52,1988,-72,26,"(-72.000000, 26.000000)"
MacAlpine Hills 02748,18.52,2002,,,
Yamato 982486,18.52,1998,0,0,"(0.000000, 0.000000)"
Yamato 980391,18.512,1998,,,
Grove Mountains 022156,18.51,2003,-72.77889,75.31361,"(-72.778890, 75.313610)"
Allan Hills 85155,18.5,1985,-76.84811,156.43685,"(-76.848110, 156.436850)"
Allan Hills A81274,18.5,1981,-76.695,159.38667,"(-76.695000, 159.386670)"
Coyote Dry Lake 120,18.5,1999,35.05893,-116.76872,"(35.058930, -116.768720)"
Dominion Range 08151,18.5,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08313,18.5,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08472,18.5,2008,0,0,"(0.000000, 0.000000)"
Dominion Range 08490,18.5,2008,0,0,"(0.000000, 0.000000)"
